id,licensePlateDetected,irregularLicensePlate,latitude,longitude,macAddress,hammingDistance
8092ffd9-25e5-41a0-9f6c-5c8e8a47d331,MMC6K39,MMC8K39,-23.59784815820066,-43.48272043060739,1A-2B-9F-AB-4A-22,1
f9364173-7703-485b-b213-095a456ca79c,CZN7Q21,PTN7Q21,-23.551602213407,-44.6920715839732,86-8A-D5-58-C6-58,2
df7f6975-f44f-4e54-84aa-50196b4e0a8f,BPF3T60,CTF3T40,-23.52302954859174,-43.35255979442447,8C-7E-4F-24-D5-31,3
0ed0c80d-0ed2-4fe0-8393-577332d71cc6,PRX5H11,PRS6H11,-22.96040391201138,-46.21872621932112,E6-06-FB-38-C1-BB,2
4d38f84e-ab19-436a-b909-8f63510992df,YGX9U58,YGX4U58,-23.29225443224986,-46.00048121842367,99-C6-6E-33-CD-48,1
dfeb47fb-26af-4fe7-8088-fc3969a4732a,AFI7N14,ABI7N24,-23.674399768977,-43.32137185176441,B6-D4-06-6E-EA-36,2
f5e484c7-b1ec-46d4-b0d6-2493da896f65,IKS3D91,GVS3D91,-23.52159494712686,-44.73399676358171,D3-E4-5F-7B-F8-09,2
8d457313-d36d-41fa-8b6d-801ad7539cfa,ABU8P65,ABU8P67,-23.10857212203365,-45.7903531269146,40-D1-DC-26-DD-3F,1
cccddeb3-4a3a-4b67-bf4c-c0e016c9fbde,YFD3C76,YFD5C76,-22.91821966857556,-44.70940278802333,33-5F-FB-64-B3-0A,1
9103de84-6481-4655-837f-88df852ecece,KVF3T63,GYF3B63,-23.70695551408181,-44.27383362529022,BC-AF-1E-03-CC-0D,3
36ec539c-fbb9-4bd6-b797-459b42bf52b6,OBM3K52,OBM1K52,-23.1788720134725,-44.25553063802683,86-4D-24-40-CE-35,1
f0582ed4-fea1-4f27-aa90-d89172d29cda,JRP3N66,BQP3N61,-22.96711855963878,-46.6119805975712,C6-5A-35-19-60-83,3
1b275b48-2663-4d15-aca4-3e0754dbce6d,BCS2P73,YCS5P93,-23.42054334525226,-44.84315500260302,CA-42-C6-77-D6-7D,3
2c7b0faf-468f-419b-b574-5f00eff64aa4,WNE9J52,XXM5Q87,-23.59299018675965,-45.62910871375777,84-8B-BA-44-5F-31,7
3abf6df5-753a-46ec-a7d7-775b8a1e1f17,ATL4I72,TRS4I02,-23.18426201735571,-45.35949834950001,38-5F-32-D7-20-1E,4
bbcb0f4c-9641-4cd2-8e4a-1452f81d85d1,SYV1S18,NSV1S18,-23.44848576727047,-46.1460893564541,E8-D0-AF-C9-F6-73,2
3d66ecbf-ae73-4555-9107-95ff01c34f1d,LNX1G93,LNQ5G92,-23.02310272289043,-46.00573467732546,F4-4E-CB-09-38-17,3
5b71c5dd-0afd-43a4-a73d-fb89b85b3618,HCL3I24,JCL3I24,-23.49754153250297,-45.47161238567747,15-C9-6E-E7-8C-5E,1
77f99e41-ec0f-4f9d-8452-b180a6a63e22,ZPX0I69,PPX0I69,-23.06434062443902,-43.80971762573674,CF-3C-ED-4A-08-04,1
bf5ede8f-e3d7-4940-9a29-6e617da308c8,XJP3J67,FPP5J67,-23.18228444802238,-46.28493657524566,7D-9A-5C-53-09-10,3
c15e948e-87ba-4bf8-aaf7-5c0c93a6bed8,GER5M37,LER5M56,-22.98707606186785,-45.59257982854734,C3-24-9D-A6-1E-15,3
cb63bc14-e275-4c20-8fcb-d1b78b099c62,SZF7A96,SZU7A96,-23.1675111616311,-44.68367134765066,64-A1-ED-88-8E-1D,1
e1e481fe-fa87-466e-a43f-04d12978cb08,CHM8V05,CIM4V05,-23.73346240486198,-43.40952965228576,60-8F-03-98-8C-64,2
0c5ef950-9d57-44d6-a652-62c3deea520a,GRO5E77,GRO5E77,-23.53573234857922,-44.5185184595901,1D-02-EA-02-60-A8,0
12e311d1-bf7e-4472-ac6c-aaad70b97009,TVA8R29,TVK3W29,-23.61797835216667,-43.99137668453413,DB-0C-A2-41-1F-15,3
b7fbca26-c94c-43dd-945f-903e751ce023,FRK3W37,FFK3F37,-23.43519747750952,-44.95063506311642,79-6E-2C-B5-D4-18,2
7a8618b7-7fe7-4c08-ba3e-61cfc0c7ae9e,LUJ1Y43,LUX1Y42,-23.77571816229339,-46.2802570159191,60-14-31-47-21-B7,2
d9e57392-2370-4b96-aadd-99afa1c7f2d2,MRS4U69,MAS4H69,-23.67272328844921,-43.11823607654338,C7-86-B4-8D-B3-8C,2
9bfc4056-4793-4a68-8a15-fe71faebfe86,WYA3D71,WGA3D71,-22.9095526835229,-44.60976936146693,25-17-2B-23-DC-48,1
cf6b5333-0ac1-418b-baad-2169c30cdfe5,YQY3B94,YQY7B94,-22.95291390250871,-44.60544513440647,5C-72-9F-C1-13-FC,1
dfcb55d6-6bf0-4d5e-8911-cb3c565ca6e9,CZW3T72,KOQ1J39,-22.87967988525958,-46.35484184751077,78-A0-31-C7-69-40,7
a599dab9-ac8b-411f-ac48-843326ceb17f,KNT8P35,RNT2P35,-22.96300193109976,-45.10008043367065,A4-1A-CE-35-9D-E2,2
70c5a040-63a1-4bc6-8f86-d7c1d19c303d,RZD9F03,NZD9F83,-23.44310936196172,-45.69657415695693,82-19-7C-2B-4D-D2,2
d12e83d0-a037-40f9-9e5e-d2a0fb1a96ea,IBL8D02,IBL8D02,-23.61087456860469,-43.25132237734526,D2-A5-C7-A5-A1-AB,0
fece3ab2-349f-4730-8e6b-71bc9fb33337,NWH2Z37,HDH2Z37,-23.33985592675501,-44.45917924321952,37-94-DA-08-E6-39,2
5784b3b3-a7a4-43ed-9508-9debcf9bf5e7,FZY6W06,AZY6A06,-23.37784185865532,-46.7905576194044,81-55-FA-4D-BE-AB,2
fe06fe12-c13f-4a47-ae59-80d4db18f36f,NTB9W96,DTB9W66,-23.12828968623145,-43.9545754727004,D1-5B-5E-C8-79-EF,2
ae4b29fc-7158-4309-9cc5-89d2535b19ad,NFA7H73,OUA3X35,-23.01594439171446,-44.30040749907148,A8-70-9F-31-B6-02,6
4d8fb9fa-d29a-4be6-a2e1-7b635d8eea74,UKO6M76,UKO6M71,-23.72966835593164,-45.70697977451835,38-DB-06-1F-97-DB,1
6bb02864-407b-4262-a94f-5330a0aec113,MLD1F13,TLD5F03,-23.29185771201292,-45.416596976608,92-1F-7D-3E-CA-E8,3
5d75750f-f3d9-422e-b75c-3290921c44ab,HGW4F78,HGW4U78,-23.38787374132111,-45.09260537346925,94-CD-88-2A-35-89,1
70569f6b-6c60-40de-86c4-9594cbb9dd0d,WAS5S42,WAS5S92,-23.36277750781905,-44.58963215132849,8F-6A-76-30-70-0D,1
5b64dd42-35e6-46f6-b4c0-737c9834d0ca,GWA6I97,GKA6I97,-23.41937275616169,-43.665902472522,83-0E-C7-D2-7F-64,1
c7f961c3-8b9b-4915-88bc-17ea2803901a,IHH2S53,IHH2S53,-22.83820212625316,-44.82786855760222,5B-25-4E-3B-CF-C9,0
41123280-488c-472f-9dd0-9cfa7c8b3d47,PRU1G63,PRU1G93,-23.67279405996498,-43.93166662495049,A3-55-D3-E3-EB-87,1
faac0d25-540e-456e-9e4f-3ed050f32ae3,PCD3X85,PCD6Q85,-23.51620209146873,-45.73954072217265,70-C4-BD-33-81-DC,2
c2cfe1cd-d766-4501-9595-48a661364196,RKH6J15,RGS7C16,-22.92072871927782,-45.21321356937285,C4-16-57-A6-7D-48,5
1e67f099-f9d8-4a35-a465-585d2e677d8d,JAZ4O33,JAO4O33,-23.54776997497033,-44.66062120207927,4B-61-47-0F-B8-A3,1
9bc25b72-9ce5-4c6b-99f6-7dbf231bb886,GCZ6B47,GCZ6B40,-23.74041516449763,-45.80922564886989,4D-96-A0-CE-01-62,1
318cb5a6-d2ed-4f45-99f4-bc56b17a4ec1,AQY2V21,AQY7V31,-23.77075435198698,-46.30747727254312,0F-02-AA-C6-A2-44,2
817d3a26-6e60-4ae9-ac4f-2e0141d7d6ad,NQK1A76,NQX4A46,-23.26576522403479,-45.60234279896058,C2-EC-8F-B5-3C-36,3
ddfc7836-49e0-4db7-b78b-f5d17198b5ea,PCQ9M96,PCQ1O96,-23.66951130301588,-43.95484469042431,F3-E2-A0-33-BD-09,2
4312b270-11cb-46e5-bd87-08dca7129ba6,KEI2H57,KWI0L57,-23.2723547643215,-43.81528359096784,3F-A7-4B-2A-AC-81,3
97cf554a-f37e-46d9-b2ec-492cab4fe4d6,WFJ8J87,WNF8E86,-23.21673429694622,-46.65407609170182,D6-52-51-28-84-0B,4
de72bd22-1068-4e4b-a801-7e049c6b48c5,YNH1Y00,YNH1Y08,-23.56359021870252,-46.59401985450103,D3-AF-22-AF-14-DF,1
e67013ed-cb41-4097-b238-bdde67cdf9c0,NBZ3P65,NBZ3P65,-22.83096010490317,-44.36909366381089,16-1F-1B-9F-76-C0,0
4b2d2001-62cd-4147-9f32-5e013bff7e60,UBO2T83,UBO2T83,-23.63164401030998,-43.36452599020657,9B-18-52-23-1E-D9,0
6511263e-4bb4-49ce-9cd6-de3a046f707a,YOK4R74,YOK4X74,-22.95410125013928,-43.35684889649141,98-AB-87-97-5C-DC,1
8e3036db-701c-44c8-9238-3ff5488f3a7f,YXN3U47,YDO3U47,-22.85063549554822,-45.29324212390281,F0-93-14-4F-C4-F4,2
37313a34-c8fb-4d80-9072-8404e887a05a,NOM4R87,NOM9S87,-23.14350607696285,-46.33872009761454,EF-41-11-BD-B9-82,2
d17ed65b-2c8d-49bd-a7cb-d5d404d38313,KHS6Y91,KHS6Y91,-22.98781015212781,-43.83254446040093,DC-17-62-D7-03-11,0
a0845131-c0c7-45bc-b1d4-8df3dd5c2955,LUX7H47,LTX7H17,-23.07841513951056,-43.59100941070125,47-46-D0-B6-4E-23,2
c4d30ca0-d86e-4c72-9acd-6353c699f776,WHT0C86,KHY4D02,-23.6822801041942,-44.40939852607556,D2-E4-F6-0F-08-73,6
87a5272a-7168-4d46-99ec-f58f211a37eb,JKQ7G81,VKQ9G84,-23.3119131141387,-43.27502256164765,72-25-D3-29-3D-B5,3
117989cb-2b8a-4626-a019-a6a9d4d33723,LOU8L30,LOU8P30,-23.64676454515855,-44.08772635802086,7C-72-FE-D0-49-DC,1
76ad46b2-a9c5-4140-962d-a3afa8b0290d,YEN4R53,YEN7R53,-23.21121267217136,-43.48762910380371,49-C1-62-FB-11-C8,1
c832a54c-3781-4247-b7b3-ff3600951c61,CWV5X99,GIV5X91,-23.66021826858853,-46.666655535663,A6-8E-64-9C-C5-2B,3
08911bc3-97c6-4197-817d-21b6107db979,NBO2R90,DBO2R90,-22.80267849793647,-43.19030518619897,25-EE-46-CC-04-4A,1
6f69fa4d-daec-4520-8626-1a10c8a107ae,WKX6S94,ZVX7P90,-22.96798963299107,-43.99512301835394,D8-29-99-55-4E-E9,5
f0406d02-b556-4624-937e-59d9c99a02a4,RZS4V31,TUD3D62,-23.300500436548,-44.31670510813969,E0-2F-19-4C-CC-12,7
73b61d57-de74-4f67-9d38-0ec8be9817bd,SJJ6K56,LJJ6K56,-23.61888318949663,-44.85357028393346,32-F5-8C-E5-92-AA,1
3a9f3534-863f-4459-9784-18ce29813c05,KLP8D23,KMP8Q28,-23.5434922404631,-44.77663040351019,14-A4-1D-20-76-F5,3
7478fc27-e67f-42eb-b3a3-eece8e1707ca,EME7E83,GME8J83,-23.27228066448198,-46.12338854507951,80-D8-71-DE-63-E2,3
492be198-79e4-4a5a-97f0-1ec16c6cb0a4,MCP1H63,MIP1H63,-23.1258308916412,-43.86251439965701,EE-6B-3D-3D-34-78,1
050384d6-3e0c-4ac2-b9b1-b8e7cebc66db,OAM6Y91,OAU0A91,-23.41297676517783,-45.60710519990476,CD-12-2F-B0-3D-B0,3
56a6cb87-73cb-44d0-a2f6-092ed7781d41,CIJ6O52,CIJ6L52,-23.33523853443092,-44.47650772082141,3E-C1-C0-CE-BC-C4,1
a6987641-72d8-43f2-b551-f17d19233f45,SIS2U90,SIS2U90,-23.60584931624502,-44.92683019319035,1C-B0-B9-90-0F-B1,0
32028d84-b40e-490c-ae03-c4267445e436,IFB5C94,ITB2H93,-23.45746247796176,-43.55306041306872,11-36-CF-A0-B6-B7,4
62d8ddb3-c223-45e4-9734-4108c5862d6d,SAO4J81,SAO4J21,-23.18038430509382,-43.408672248869,1E-4B-AE-88-A6-67,1
7e32ee77-b740-4731-a6ca-b286444dee4b,XAK2C55,IAK1L55,-22.86116243802066,-43.25023728821678,F6-1A-A9-CB-64-1B,3
a140a7ed-155d-4a07-9e93-90f874d0f87a,TTK8Z37,TTK8Z32,-23.60184104540108,-43.46920715332445,57-28-73-8F-42-6A,1
13bd7e1d-0a2b-4aab-a965-fb0124b8e84b,DLC5Y55,DLC5Y55,-23.59100469485309,-44.55487667856588,11-AE-F7-54-3F-31,0
fa27ad85-11d5-4bad-9827-a99d730b9ec4,VWR1S73,VWR2S76,-22.91938792687333,-46.1044850996722,0A-DA-29-89-DA-13,2
d00ac2e8-ea06-4576-8be7-2805f7640d52,DCH7V63,DCH7P66,-23.10066474251047,-46.68268707754626,B4-2C-12-9A-B6-5A,2
3f621847-a38f-4d9d-8ab5-5016264ccb06,JZY1G88,JZY1G88,-22.82180392741716,-43.49297423806534,D5-61-B5-78-49-00,0
f8fac3fb-8f70-45af-a695-1e473d6a2186,GMT1Y70,GMT1Y70,-22.9140672185749,-43.48244640690644,8E-71-B6-25-C8-95,0
b42963cc-35e7-47c5-bf8b-d8a3252f803b,FWM9G67,FWD9G37,-22.85647426206528,-43.10253843497803,DB-6D-FC-DE-5E-2A,2
6233ea11-cacb-4bc5-a63d-319ac41b7424,XTG9L66,XTG9Y00,-22.90514427948076,-44.26056248259439,BD-57-85-55-D0-08,3
a86cc5db-9d2f-45d9-a653-bad3aff51836,SJR5R10,SJR5C50,-23.33210070808969,-44.97185893798655,FD-3E-86-CB-CC-15,2
8af4feb7-53ad-4754-a6dd-5af2ff727a77,DCV1B20,DCV1B25,-22.86051859483473,-44.21383271232998,BD-24-07-E6-7C-E2,1
8e4a9977-11a1-4288-b55e-4e0c92c8cb25,XEA7W48,XEA7W48,-23.06536939301855,-46.74666139952311,7D-BF-72-AC-F9-67,0
f3e510fe-603c-4b90-888c-84d2fc1a6635,UGP9H82,UGP9A82,-23.68966734815946,-43.40743199670616,ED-63-1B-ED-07-26,1
a8b5abbe-9cf7-4c2d-b785-64dbdf9277c5,FNU3G47,LSU2T42,-23.63873392394594,-43.22894927965154,7B-19-50-E2-D2-00,5
2849ddcc-be06-456a-aa0f-b6ee38471e3b,WXT8J87,WXT8P87,-23.57402311493563,-46.66214005222583,B6-77-CB-08-16-E9,1
808783c3-09e7-41aa-8fff-46e80ebd7c97,NXI7K64,NQI7K66,-23.03183367007183,-44.45986668413872,DE-86-D7-C8-A1-ED,2
f4541af3-e4dc-45d2-b44a-7aee73cf49e1,POG2J97,POG2J47,-23.1434905807273,-43.69446547318368,7E-5E-D7-84-CD-B1,1
4c329c5f-1679-4270-a806-afe17c4dddda,JWY9P61,JWY9P67,-23.03095976362625,-46.28310493969918,54-D9-73-76-F2-3E,1
2259b9db-db20-4912-9caa-060bda0bd9b1,ZID2I62,ZID2I67,-22.82549493243937,-44.92149321912138,C9-ED-02-9A-5D-68,1
ea9d922c-ce78-4ade-b95a-f4c2745c0c2a,DZP4L12,DZP4L12,-23.5190751951226,-45.52385024749148,DD-F6-6D-A0-00-9C,0
755e62bf-2dd9-4fb7-a3b5-7fa4ec1a18b7,LQK9E52,LQK9E52,-23.48037530162377,-44.21315879395224,53-9D-70-91-8F-52,0
73833e0a-c434-44dc-82ac-1f2380d79c48,ABV7D88,CBV7O87,-23.75711969960637,-45.61026182138703,30-B1-D4-FD-35-CB,3
0a54f1c8-3149-43f0-b124-dd42e3341409,WDQ4S20,BDO4S42,-23.2559569540468,-46.52015240721037,83-2B-85-E7-E5-5A,4
54ae977c-99f0-4eac-a2bf-ad3c6c89074e,AHY9A91,WHY4C91,-22.80499193473891,-43.36142417589439,A7-40-A1-2A-6F-17,3
9dec6963-db57-45c7-b966-77f5274b739e,AIX3S69,AIX3S69,-23.54186655906459,-43.9592638453212,83-78-73-49-FB-B3,0
b7308933-6849-4682-a1d1-bfc0ff68a651,ENC4R08,NSD4D08,-23.09500843509272,-44.19765534515064,18-10-C7-A9-F7-9C,4
d9f38dce-4f9e-4c21-80a4-648aacce989a,NYL6W59,UYE6H58,-22.87195618842543,-45.80143333850598,2C-B1-25-CA-85-E0,4
a8b18e74-4c06-41b4-93cd-58537d74262c,UZB8T92,UZB6T95,-22.94509512408369,-45.56830949646766,1A-BC-71-16-58-4D,2
6245ba1c-56f1-4151-8e3d-2830bb8552d0,LEQ9G10,LSQ0T10,-23.42442902845881,-46.03690145938153,52-97-3E-AE-70-DC,3
a513e617-6595-4402-94cd-3a96a174c968,IJZ6J33,ARZ6A33,-22.85810293587789,-45.10926506739799,A5-AD-B3-FB-79-AF,3
0400aa45-4325-4b0f-8663-101dd5a501e3,ILL9Y51,ILL9Y51,-23.02219288759659,-45.62286386438844,94-BD-F8-26-F6-5D,0
d657c2c5-5e94-406f-bc3d-03f25a6f83e4,VRU6J07,VJU6J07,-23.14721204908409,-43.57914183290308,CE-DC-48-32-01-15,1
0eb10869-fb21-4b05-a9b9-fd4a3403d3f9,JKS1N42,JKS0N42,-23.4296514171314,-45.38192924187236,5D-94-33-B7-1D-A5,1
566fe68b-bde7-4b8c-8615-9415050736eb,FWE5G05,FWI4G25,-23.08614534915615,-46.3605516335398,AE-EF-A3-D8-E5-A8,3
aadd0b00-cd82-4f65-8f25-bf1290c54fd9,ULL6O72,ULL6O72,-23.70911336623475,-44.30451057933711,B5-38-C0-CD-F0-FC,0
b71e76d5-4fba-4baa-a582-c2fd23dcbd90,HOP5P21,HMH5Q21,-23.02716856857019,-44.37130633758901,6D-FD-9A-AE-B0-26,3
c22c7637-7bd8-4c56-afd6-731f278aaf0c,KRI6U30,KRV6N60,-22.93380072144205,-43.6517861813612,18-D6-3D-38-E5-4F,3
e36c3dc6-3f5d-4a70-8913-b39800e26dba,GWL1G12,WTF7G10,-23.12200684546936,-44.02967194489212,4C-BA-81-7A-EB-D1,5
5ad95f9f-e164-46a1-93a2-908097cd94f7,HBH0P61,HBH0N61,-22.80975451314115,-44.5951172090975,7C-C4-A7-FC-B9-77,1
1d3b5632-b870-40bb-ae93-e574f67f5f2e,QBU8D16,QBU8D16,-23.26364626007548,-44.66557419161481,01-22-DA-A0-A3-EE,0
b614ad8a-be2e-4e6c-a11c-a9e665dcba1f,LRC3M65,LRC2M15,-22.83325060000583,-44.07610892874632,83-45-5C-4B-BD-F5,2
ca424cc8-ff23-4a5d-bd5d-4192f91fa53b,SVM9W80,XSU3W80,-23.27276606512061,-44.90439116840624,B5-A3-CB-F0-18-40,4
1d47719c-eb64-4e88-b2ad-ed4eba694c96,OZV7V97,OJV7V97,-23.74653247473625,-46.26104916353746,79-06-5F-7B-DF-C4,1
c2d3c75e-6ad0-4bfb-b178-a57a994f3e0e,STA1T13,STA1T13,-23.53585170317893,-44.97766038626477,CA-B9-96-99-F6-97,0
bb3b1597-c6f7-4acd-967a-4ca6d8200744,ETV0M08,ETV4M08,-23.08929377248896,-44.89134368619527,56-CB-DF-AA-CB-48,1
ee7fbd78-7a3c-456e-83fd-8fd58335039b,RTH7B17,FTH7B17,-23.31311334199239,-43.10412327713329,87-66-BC-80-A7-37,1
b680ee46-28d4-4bf0-bbc0-6b06b5d83c53,BOG8P87,BOG8P87,-23.01999099109935,-44.3818437795094,73-FF-8C-1D-97-96,0
babcf49c-ed5a-4a84-ba6a-e009b9b6669b,BNR4J93,TNR4J93,-23.58232409516873,-44.37794306475872,94-98-42-BA-A5-AB,1
e69084f9-0b85-4692-8c73-2159b54efdc1,KHM7Y31,KHM2Y31,-23.08583449412915,-44.8697899596462,D7-7C-F1-85-88-B8,1
9a4fca81-ee78-427b-87bc-f4b079d910aa,WAT4R63,WAT4R66,-23.45961652985325,-46.03665584876963,C6-B4-50-55-BE-1D,1
6f3a5f2f-ae1f-4f1a-8930-0847178c0c00,ZZS6L26,ZZS6L21,-23.0978026153409,-46.35310763006989,62-3F-85-A1-A5-B1,1
26dbeefa-9407-4dc7-a8e4-9a08a0877a2b,QMD4M55,QPL6R81,-23.41317325940289,-46.51296288510872,50-61-26-54-EC-23,6
bfceb478-2564-4b94-bbc4-fe44e3057be8,XXL4M24,VXL4M24,-23.55027979428137,-44.4472833010852,72-9F-44-E3-CA-29,1
87de3ec7-2939-4aaa-b565-e07dbfb193fe,UUT4A60,UUT9A14,-23.68761570854883,-44.80153809739937,1E-4D-B5-A6-38-4C,3
0493ef43-2b2a-467e-88da-8b479ec2c3ea,DVR3Y91,PVR3Y91,-22.89312192463709,-44.17288707785401,73-4E-34-90-87-78,1
04cd43e0-8bd9-4030-a333-086f63ce295b,WGX9N96,GGX1N06,-22.80875112296156,-45.92799191956472,3E-49-21-FC-0F-A7,3
367a2970-35f5-4ffc-9ee4-1a8895105c68,XVM8J83,XAM8O03,-23.4477825042605,-45.53785382803125,1D-54-B5-7A-00-F6,3
1d9444da-580e-4b35-9f27-856b4f2693e0,CTA3P78,CQA3P74,-23.15608809309868,-45.96029362237361,10-65-BA-A0-65-3A,2
5af3343e-7c2f-4593-87f6-b2027812db8e,QRA5O63,QMA6A03,-23.25629295670674,-43.87589481412308,BB-1D-83-BB-23-4C,4
2f8afe74-b8bd-4654-8e2c-ba032e14e4b7,CQJ1E77,CQJ1E77,-23.04494605623199,-44.13152632115594,F9-C6-94-86-E0-E0,0
bc0aaa1d-63b0-4366-a2e3-84c72f7c8b28,CLT2G90,CST0G90,-23.49647641941533,-43.93930367504882,E7-6B-06-D1-D8-63,2
d90944fd-e05b-402f-98d0-eaa66f0dde7c,UHF4K07,UHF4J07,-22.84729321646494,-45.27650228589459,CE-D6-FC-F8-1B-04,1
9ada0b14-879a-4e8e-a105-6c14d4365762,OLQ0U15,OLQ0U15,-23.59574974957348,-44.57867413098548,F8-48-B1-E5-81-F2,0
e9ca452b-94ba-45ee-8b0a-7b1d45ed3ef3,TCX4J11,COO6J11,-23.13518339340665,-45.62617924319591,91-FB-0E-12-4A-72,4
20d66b6c-2e34-4288-a3ed-7421ffd6d7a0,WUB3U15,WEB3U15,-22.92081984608529,-44.63177309690711,72-0C-54-63-74-8E,1
d86b8bcd-22ac-4815-ac89-4e24d08490bb,XBL6M13,KBL6F13,-23.16627122109187,-45.14937178814161,58-A0-F3-D7-E2-4B,2
e69c1b8d-4f93-43c3-a833-5d932c497ca9,XFO0Q62,WFF0Q62,-22.95680137053504,-44.99554901662723,FA-01-3E-A9-B9-4A,2
2e3f962b-de67-4571-91c9-afc6ea1ea2fc,SSN0F59,TNI4Q53,-23.39470125489142,-45.39366357467763,AD-11-3D-E8-41-13,6
1e881b4a-ab9a-405e-8a59-f61fa940a2dc,MHW3H58,MTW3H58,-23.67830631783653,-45.31160278900305,0C-09-A5-FA-47-65,1
7199ac95-1833-467e-93ed-cebde30af8d9,PAC6N15,PAC6N15,-23.30053563614446,-44.97364423720717,97-56-00-29-4E-AF,0
7d92cd86-c36b-4411-ab32-b5bd25fcb618,DQV5E82,DQV5G22,-23.23974133532809,-45.37458411631801,98-5A-AA-19-8A-DB,2
b075ba9b-39fa-478f-bd80-1060518bd714,MSG2D22,MOG8D22,-22.8394400142635,-46.2499546839118,D2-24-83-29-31-35,2
72be43aa-5b91-41f9-859f-c8ba611c82e9,XSA7B74,KSA7B74,-23.63871271244011,-45.81022648082082,71-11-8F-65-CE-CB,1
f6490eb4-784d-421c-b415-aa28e086a7b8,YUQ4B91,YUQ4Y91,-23.50111060300666,-44.76735902387705,B3-51-59-E3-DF-1D,1
ffb79ade-6a0b-4c2d-9533-ee82ae62c169,ALW1W38,ALW1W39,-23.43831123442655,-43.4166135888532,A4-47-42-84-DB-72,1
7bbe4ee8-2bf5-48af-8468-568ccb19337d,CCK2I34,HCH7B91,-23.40438428638619,-43.75305848916921,01-06-5A-F9-AD-B7,6
360bea4d-9694-4e09-80a4-4aa7e7c10bb6,AGR7C54,AGR2X14,-23.28930982218708,-46.03999916083832,81-A4-97-94-D2-54,3
5e832ba3-8e5b-41e0-bbd5-cd63242182eb,MHI6R71,MHI6R71,-22.97282928431713,-46.40301431132806,43-C9-2A-2D-5D-D2,0
6d5a9b5c-ccd1-41e5-8cb0-fe2cad69097e,VRD1R03,VLO1R53,-23.19710493782041,-43.86471533443722,08-59-F7-2F-4B-D9,3
496071ba-aeca-4d9e-bbf9-49959c6e4767,JFY0Q78,ODW0E71,-23.00170380516313,-43.33068121125317,C9-FC-97-ED-C1-A6,5
443db280-ed1f-488d-bbbd-059ba721c4c2,ZYX1N65,IYX1N03,-23.20496803390242,-45.11184752627773,9D-87-93-79-6D-40,3
6d7c960d-b9db-466c-93b1-94e464e4146c,ABT5M92,JBH5M92,-22.98180152587767,-45.72365962215488,27-8C-A3-DC-33-88,2
d5f00b89-9f40-4786-b1d0-996f94afa5a8,QDI4F20,QDI3F20,-23.55222352885966,-44.490815706219,C5-7F-3A-59-CD-CE,1
b8848f40-17bf-48a0-9e0a-b582f530583a,UJG7P95,UJG7P95,-23.48126277957179,-43.28085748427877,BF-78-92-39-37-FD,0
00d41c26-de07-4736-b25c-be458cdc7a7e,PJI5T70,QJI5T70,-23.15794662449674,-45.95921717988324,15-EF-82-44-BC-82,1
70fc3bdb-9b2d-4880-a8d7-32b451f22f34,RKO5D01,UKO5D08,-23.48676322297431,-46.10272679300713,84-C4-F9-B9-EA-87,2
30a587dd-6020-4029-9856-aa4619857426,GLT3O72,GLU3O72,-23.16816952272151,-45.34404774446974,21-F4-5D-1D-ED-D8,1
6aba30e0-330e-4ef5-ae46-7217a819c6b6,SOV4E83,SOV4G83,-23.02810839857492,-46.33519797069221,5D-05-0F-B5-EB-C8,1
7d819d06-1b89-48a1-9692-30585d8512f7,TPW1U94,TPW2N94,-23.43924606957461,-43.14079986902417,E7-25-16-C5-74-91,2
1b01ecda-edc7-4d77-94ed-4c3934ca8ff4,KDS5T78,UDS4S48,-23.49820116813507,-43.20035354365951,90-BF-DD-CE-E0-1F,4
3a06bcbc-a7a4-4d4a-8546-6d836c39ee9a,GWK1L30,KUK1L80,-23.57719751231635,-43.58988552816513,61-A1-D8-B2-5A-8E,3
9875c739-a115-4f37-a35b-2a7561b73140,HYG8H54,HYG8H57,-23.59491260393738,-46.16029080778646,E1-77-98-10-59-88,1
327f6968-41ee-4605-9657-19fec068ef7f,ICR0E98,IJZ1E98,-23.61290317435789,-45.19128816722129,0D-F6-F5-CB-FB-EF,3
a1c08762-806a-40a2-a093-1826d562bb5d,PVS9F41,WRS9F41,-23.2162006282902,-44.20453113113643,59-8B-BF-B7-9A-24,2
cfdca523-a594-4449-b06a-7b37db20e5bd,GMX2O59,GMD9O87,-23.12143685493755,-43.51110301801681,F5-4C-2B-BE-1E-C3,4
66686939-b242-4e13-a834-835dc04fc622,YDJ9H22,YDJ1H22,-23.47340351404143,-46.31523223140869,1D-C8-57-B9-83-0B,1
cea388bf-9e83-47c0-8830-44e36aed3a2d,BUP3X62,BYP3X62,-23.40873604587761,-44.46843274950843,FE-22-54-4A-DF-F2,1
ef879a1f-3245-4f69-9087-10a45986bfc1,XAZ2N30,XAZ2N30,-23.04814521173572,-46.27737037771588,B8-5F-0E-AA-3E-CF,0
d8fa529a-d480-49d3-a3e1-232d989265f9,HPE7N90,HPE2N90,-23.08283047166923,-44.96562045471633,D5-03-E3-27-15-DE,1
d8daf221-9c2c-444e-85e4-7231db505bea,HGD3X56,HGD3X45,-23.04968453904605,-43.48709968010793,4F-B1-FA-34-D0-5B,2
14313693-424c-4da1-b7aa-e65e52115994,XFY4F03,XFY4F23,-23.6935662297277,-45.3548263185068,5B-1E-C8-33-DB-9B,1
